,6.0,6.4,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0
1.0,3.0559185052303177,0.2669310746658386,3.1988382077362667,3.139112260144604,3.568420531707477,3.5332405062714827,3.491271288575313,3.6253560544347794,3.6648878622294805,3.8785713869990506,3.9465507332309024
1.01,0.2252041422985856,0.23039469329119944,0.2298148865292594,2.85057246179245,3.2601871754849774,3.2991830206039547,3.1714758764745388,3.4296433143446525,2.9778308987246347,3.356321681641188,3.8668671979234066
1.02,0.42839865499746677,0.2176061167265002,0.2326590978497393,0.23703148422544582,2.9902778468378255,0.8523883752752138,2.947626122124433,3.433339560490869,3.332480581607907,3.3174084571693703,3.2169043300296813
1.03,0.2236656409849645,0.21240363224224956,0.22128222258120203,0.20689046543217393,2.817386821320434,0.21053430173274384,3.038826885566006,0.3322634022099367,0.2154034963079879,3.005129566924476,0.21882293758832733
1.04,0.21406952383432498,0.20689869129826446,0.21731633283656782,0.21215115454566227,0.20855116924201283,0.20782344332049862,0.21706145854773964,1.2983450992700865,0.24358579338455413,2.4689410865004033,2.779297560754208
1.05,0.2179622013098049,0.2123208839213257,0.21069629989592933,0.22593966641988794,0.21790476068705283,0.20792273681192686,0.21330637467126265,0.22060213304466064,0.22458568985506316,0.20948384274870083,0.5597277384863826
1.06,0.21609412923840093,0.21408332312898645,0.21170898236667335,0.20992789216344876,0.20663067442781297,0.21039533372295882,0.2183246762799147,0.20988155147711485,0.20392894259535754,0.21331309079924995,0.21325422226189458
1.07,0.22084109071234265,0.21522841960713443,0.21308103353535104,0.2181031713524376,0.21379581540269443,0.21949126320050086,0.2213023729514901,0.21659514488251416,0.21296360288519223,0.23175766097363845,0.22683363745034837
1.08,0.2214903016689233,0.22113887049573028,0.21746082689956883,0.2154592313384175,0.2109391995221601,0.21415287983812337,0.2151766018951111,0.21225634724072956,0.21365445262990973,0.2181409486513776,0.21738654711418295
1.09,0.22857729819548134,0.22040165188466107,0.22057580149353964,0.22321197580466728,0.2179154348361088,0.22002201876092256,0.21568959713334473,0.21256083097468612,0.21494533292356893,0.22095011847780383,0.2185767103662562
1.1,0.23062690338817302,0.228730899083545,0.22453668311914615,0.22302681896838444,0.21837967607299685,0.21767551845019908,0.21988099232537406,0.22121538041259226,0.21901776105562412,0.21912172048275716,0.22663230471482523
